PIN,Angle between B and C,Angle between B and E,Angle between B and F,Angle between C and E,Angle between C and F,Angle between the projections of B and C on the z=0 plane,Angle between the projections of B and F on the z=0 plane,Angle between the projections of C and E on the z=0 plane,Angle of B strand vector to x axis,Angle of B strand vector to y axis,Angle of B strand vector to z axis,Angle of C strand vector to x axis,Angle of C strand vector to y axis,Angle of C strand vector to z axis,Angle of E strand vector to x axis,Angle of E strand vector to y axis,Angle of E strand vector to z axis,Angle of F strand vector to x axis,Angle of F strand vector to y axis,Angle of F strand vector to z axis,Distance of Center of Mass of B from plane,Distance of Center of Mass of C from plane,Distance of Center of Mass of E from plane,Distance of Center of Mass of F from plane
2O6E_A_30_to_181,2.286950379939286,2.3931330067064356,0.669867232700395,0.7021865380771063,2.732709574464315,2.367522171714902,0.6760319066028302,0.6684959302915852,0.070057336256097,-1.4270793631291192,-0.1252784220440008,0.070057336256097,-1.4270793631291192,-0.1252784220440008,-0.1434974941433924,0.9327430167696718,-0.6165342615775864,0.7366936072662744,-0.8125517987047131,-0.1471154977663358,4.648903527629225,0.0593386487994946,3.672868781458458,1.5102947366379718
5GJS_L_3_to_107,2.238448165015874,2.951820314413814,0.4862225169934976,0.7934565113914013,2.6528623352401173,2.3595055962083156,0.4826474693021619,0.7575968333464955,-0.1044360703958742,1.3889393773760643,-0.1483326352856109,-0.1044360703958742,1.3889393773760643,-0.1483326352856109,0.1299862299868759,-1.434768853792367,-0.0398622474898986,-0.5866835692406327,0.9790414067569638,-0.0685076408657212,0.262766499862991,1.8167423782943493,2.402922410682115,0.8898496789587697
1YJD_C_3_to_117,2.2808525129481825,2.861847927075036,0.7179143066832883,0.7675993540638596,2.8532627767004137,2.353619431962205,0.7181742603232565,0.7761535919134854,0.4906800457686759,-1.0554915453364415,-0.1447202912909919,0.4906800457686759,-1.0554915453364415,-0.1447202912909919,-0.503108714509477,1.0465916993146434,-0.1347762605747497,1.208413737962991,-0.3554386841430046,-0.0676332250048379,2.2959299451985937,1.9945411896410024,2.033295037591945,4.74032447265451
2QVI_A_6_to_99,2.120415245280943,2.570617127508736,0.9504636189761992,0.4598156555621946,2.6205966235935194,2.32203551782472,0.9656405384321158,0.4182443791309321,-1.1510925492449,-0.3095019821940583,-0.2741162072609531,-1.1510925492449,-0.3095019821940583,-0.2741162072609531,0.8371867333629407,0.7151429547117656,-0.1357988315151033,-0.2801090034485449,-1.252815764114196,-0.1465342553487927,6.018336134579532,5.89541401353921,1.3453971186964049,4.483032689973911
3KDP_B_76_to_303,2.14979740578182,2.6937299557266634,0.5495054649185201,0.7025798474391278,2.530165145085331,2.3644158275077483,0.5527119956094162,0.7200526888704528,-0.1438409710842345,-1.324736789640241,-0.1982356038890187,-0.1438409710842345,-1.324736789640241,-0.1982356038890187,0.0869053276329472,1.3092642861631096,-0.2460318919444515,0.4024419735651094,-1.1460800836883518,-0.1283865534039712,5.9755281815775225,1.306110408757182,0.8301352600569762,0.427964800452363
1S9V_B_95_to_189,2.66019963912338,2.875376371586878,0.3986890728836489,0.3246603975901389,2.9489351331187046,2.7524903777826455,0.3897927324473585,0.3263014739356566,0.0840199718120473,-1.4042306742641326,-0.1434803389981882,0.0840199718120473,-1.4042306742641326,-0.1434803389981882,-0.1467079893163454,1.383704294669932,-0.1152666260338444,0.4740221303791241,-1.0935966793225438,-0.0508834684830401,5.940239670339328,1.6694510056530705,0.7915740106621362,1.0841461984743406
4OD3_L_111_to_207,2.502064719780538,2.750659683102688,0.4475311671400474,0.4381519326761236,2.839358928811289,2.7486710715850213,0.4020538937407598,0.4313539912471251,-0.0237564934943288,1.3280492729376503,-0.2415350747088334,-0.0237564934943288,1.3280492729376503,-0.2415350747088334,-0.0138138345788105,-1.4226091068231654,-0.1475324796928663,-0.4262308878546128,1.1428739279011288,-0.0357206763809756,3.208045478813712,0.1811944075869759,7.0171676666856895,2.060197327843984
1CS6_A_108_to_204,2.1224433722677634,2.8251463175124516,0.6672444952417838,0.7092081157419103,2.547283396495861,2.2419066081530232,0.6953498350364348,0.6472889334141487,0.1051211361807646,1.2873971187151712,-0.2621805872197653,0.1051211361807646,1.2873971187151712,-0.2621805872197653,0.1432243293503814,-1.4127693678059203,0.0663208296106567,-0.5520924016984652,0.9096368198029556,-0.3250149611939579,1.499852643261973,0.1766034569165183,0.8765024641384817,0.3560906285656104
1E4K_C_87_to_171,2.296161145944629,2.8810408621341113,0.5119565212390954,0.6888199017507934,2.765161557397296,2.467579825691717,0.4808136168102847,0.4053115961183406,-0.6822487958650929,-0.8167449401374078,-0.2698975950243769,-0.6822487958650929,-0.8167449401374078,-0.2698975950243769,0.4218156085469651,1.0346773132782845,0.3104068840584522,-0.2317044460873156,-1.3273153773128286,-0.0734667836142444,7.412934870394769,4.6200792329081475,0.7742439756781475,2.202225972229045
4PJE_E_115_to_185,2.7572968729761302,2.635649122877135,0.3103148101819696,0.2204417917900001,3.067554971863719,2.8871780479156923,0.2073638043871102,0.1051937761904949,-0.1246010369565593,1.358843684228047,-0.1705607942541791,-0.1246010369565593,1.358843684228047,-0.1705607942541791,-0.0216655077464866,-1.256546826129426,-0.3134503637321608,0.0807675745676226,1.4695038634784734,0.0609959345110453,1.6054129026985482,0.1968005834964687,9.587570727423593,4.066907930121306
5U6Q_D_2_to_109,2.2111138936822825,2.825300767863569,0.4965015637309994,0.7596380889167992,2.664788015302328,2.3799384314903453,0.4712730648788593,0.743848337501261,0.0875311931971474,-1.3437625237066082,-0.2089358421606415,0.0875311931971474,-1.3437625237066082,-0.2089358421606415,-0.1066738416367127,1.4195153997681715,-0.1068599554279874,0.5602467771909083,-1.00875259135364,-0.0402505375698036,5.4421025906410625,0.5597587039441029,1.455823096881744,1.862461479787596
5IN2_A_1_to_155,2.1839407817234395,2.913401782895181,0.8422835230540066,0.7895190332860625,2.689092372805334,2.252968680202831,0.8542963742070644,0.779969272442683,0.0126408703723341,-1.4248781878626189,-0.1453617493108683,0.0126408703723341,-1.4248781878626189,-0.1453617493108683,-0.1212427010886016,1.4373576355712407,-0.0554589768884081,0.8378754023513668,-0.6825258995457828,-0.2249784415336067,5.334352799027138,0.8241499555919284,0.9779076182908528,3.647484460720552
8IJM_B_76_to_303,2.2310240906387797,2.618727743789537,0.5651075290409502,0.5741457341404411,2.638313263236285,2.400799863106442,0.5786952697316912,0.5913412261310055,1.2063685271028772,0.2340974652471996,-0.2740148149750292,1.2063685271028772,0.2340974652471996,-0.2740148149750292,-1.119844167679247,-0.3821465788819598,-0.2275177271789554,0.7287514652992321,0.798954924048726,-0.2088073059232247,1.0574147349069505,5.910779597624642,5.870036056385975,7.6609220095109025
5J06_A_145_to_231,2.5684618163253146,2.713593012511509,0.6662882382870008,0.1616048578211992,2.8313228814843097,2.6880141862090268,0.6647206373715173,0.1560681353099709,-0.3231075503043084,-1.166316555327982,-0.2346523232333131,-0.3231075503043084,-1.166316555327982,-0.2346523232333131,0.0349482589637493,1.4879202913422784,-0.0751162252600647,0.3301539900404542,-1.2221351918657175,-0.1080033600192105,6.756595359436833,3.4355136860405886,0.2404234131254246,0.7957690359998123
3LAF_A_0_to_99,2.448770524247925,2.8161338683966424,0.3004110427086007,0.6654909633724998,2.6730207312812504,2.6411355398886323,0.294604657075741,0.6580321212792776,-0.0317194852415338,1.4403251116797893,-0.1265139931123964,-0.0317194852415338,1.4403251116797893,-0.1265139931123964,-0.1240160934944114,-1.368843976838944,-0.1585622567873306,-0.3259439740308927,1.2387184417631505,-0.0612852971273603,3.2669964140354266,0.2809809823905704,1.2010705771496473,2.4144394818549917
3SDD_C_2_to_116,2.294344711816386,2.8073197522644184,0.5158280569859723,0.732443690444855,2.7563281582734565,2.4119168342827977,0.5055448186017691,0.7381217051992305,0.1470688253388437,-1.3188274272108735,-0.2030918220746049,0.1470688253388437,-1.3188274272108735,-0.2030918220746049,-0.1405082473893513,1.3780440043690572,-0.1310754994944645,0.6534546308408741,-0.91124679975445,-0.0768444487042721,5.385726175317571,0.8310914213024457,1.6921131886492309,2.2484673634620633
3HI5_L_3_to_105,2.222409553152478,2.9468227120342534,0.4763350633482201,0.8356854605434427,2.6215487739131835,2.326608641972311,0.4772890728651993,0.8146186234275594,0.260796085739996,-1.2759127930677918,-0.1344884412736084,0.260796085739996,-1.2759127930677918,-0.1344884412736084,-0.2631039296435782,1.3005536846959127,-0.0602811591064902,0.7368695587754706,-0.8259150216177211,-0.089449629629795,4.96523391832049,0.0357610944314449,2.2802770403442443,2.6160170594555354
6SPA_A_1_to_152,2.1834691770696506,2.9055071637809804,0.832182364171489,0.7902023595525831,2.670930775994159,2.244411135831622,0.8407731442971496,0.7870101050347659,-0.0081079802070389,-1.4376076021973083,-0.1329387679662361,-0.0081079802070389,-1.4376076021973083,-0.1329387679662361,-0.10169587464588,1.4436853651963326,-0.0759935952438428,0.7991646707406618,-0.7103789398183098,-0.2495085258558311,5.166766281380508,0.8199465925173491,0.7945180276887331,3.4463029429720837
1OGA_D_5_to_111,2.3330579721009808,3.023402776346695,0.367230741764449,0.7672324709915509,2.6306090526808945,2.4150140536256233,0.3688169776374828,0.7355538015512504,-0.1019755484134252,1.4325885902124296,-0.0929619090627282,-0.1019755484134252,1.4325885902124296,-0.0929619090627282,0.0934150985117356,-1.4741041004216036,-0.0248874846471645,-0.4690978901556897,1.0913841330959253,-0.0916746141870554,0.7086043069340633,1.8266902254075916,1.8905289858525645,1.2915692730982722
3QZW_G_2_to_111,2.242151442932628,2.8457869878493143,0.3501065442591898,0.7195840991576772,2.5024370800173084,2.322050352618882,0.3493441157041786,0.7353094423778376,-0.7641473812906372,-0.7986290694366942,-0.0896466864847458,-0.7641473812906372,-0.7986290694366942,-0.0896466864847458,0.6685867875320689,0.8642989473632601,-0.1940310367437907,-0.4145927448849162,-1.1319459097817677,-0.1356097022204587,6.057299823912383,2.927644237208216,0.0963191609263738,2.3832473356043766
2DMK_A_19_to_115,2.4487196796987116,2.7704218785782375,0.6944340243144869,0.6518228576742973,2.7952614146796635,2.5031280282001034,0.7005216479973247,0.6581011876059859,0.4794293379759602,-1.0725459075028718,-0.1252494737329197,0.4794293379759602,-1.0725459075028718,-0.1252494737329197,-0.4489665310012287,1.0501904975282077,-0.2454093951119984,1.1411601654605597,-0.379260208176388,-0.1920524473079294,1.7894309693545372,1.4552820154319897,2.663539922142516,3.832378903503293
1YAZ_A_1_to_152,2.1867298430486164,2.9203516072511007,0.7910773016729576,0.8014974019636074,2.6756695387405847,2.2443317406537244,0.7981213728619604,0.7973313169585822,0.1852699851590633,-1.3428412691369318,-0.1312798829545678,0.1852699851590633,-1.3428412691369318,-0.1312798829545678,-0.2861801938026718,1.2766311633984615,-0.0662164550494037,0.940993655763532,-0.565892656989365,-0.2462556810184208,4.553248904422777,0.1716308396001773,1.4064112556918402,3.988588569425189
8BXR_A_2_to_97,2.512627525732584,2.689318422738387,0.321907703862823,0.5399423627669263,2.7599252402458205,2.717547924351673,0.3067432094312052,0.5602161088115547,0.0020777294978073,-1.3950983618579236,-0.1756854228354774,0.0020777294978073,-1.3950983618579236,-0.1756854228354774,0.1296680318357184,1.2825257653735946,-0.2559731256361959,0.3080597387902859,-1.25423849839923,-0.070553293301139,6.8583741155960825,1.9539073956233644,1.881198097539814,0.3537036117222509
1I1R_A_204_to_300,2.4024334630321595,2.818053138183849,0.7064542983133539,0.5379644493802885,2.771015122846498,2.4946306884685088,0.7130898583490602,0.5463831125741427,0.0195129819803965,1.435380476364073,-0.1339854464743868,0.0195129819803965,1.435380476364073,-0.1339854464743868,0.0796701183931594,-1.37939378876358,-0.1736599441168911,-0.686055480138331,0.8667965953397303,-0.1332510676157512,0.0105759951396908,0.5381660127618045,2.759181556067617,1.6676361983919843
2NNX_A_1_to_152,2.1871733991642257,2.9037878420651064,0.8257763141428137,0.7803285249449504,2.682257871193915,2.2494547398022293,0.8361508063390928,0.7752047738801251,0.0613754562495993,1.41665853905841,-0.1412121561730213,0.0613754562495993,1.41665853905841,-0.1412121561730213,0.0548200123576561,-1.4849302942437874,-0.0660225604943605,-0.7455022804033882,0.7667036566574535,-0.2443833898230263,1.1837827550124214,1.0883058565056325,2.513431537418657,0.9095381322413576
4RVP_A_15_to_164,2.242001101903011,2.895142522241529,0.7815702647640363,0.7328870803162153,2.648131539364502,2.3060227343256288,0.7880428779541969,0.7306838280551671,0.0588617771872042,1.4148808440708256,-0.1442093727698004,0.0588617771872042,1.4148808440708256,-0.1442093727698004,0.0452646992924075,-1.4797556084597456,-0.0789365270348834,-0.6916653949143035,0.7963078584616662,-0.2909242299450307,1.1353972580466056,0.8368026231565832,2.7564442600429473,0.8545100445312114
3LNE_A_6_to_100,2.0939109699283858,2.6524886527656784,0.9634828587586194,0.5586557395097269,2.595328879236967,2.3061770950083074,0.9805201141351696,0.4559776928282952,0.0930868355193277,1.2765335603300518,-0.2783149653875214,0.0930868355193277,1.2765335603300518,-0.2783149653875214,0.2824291750358525,-1.2859959155924263,-0.0357015359807308,-0.8697027731319387,0.6776362448416848,-0.1523245307197762,0.1319507734587803,1.121121486807722,0.0690354722258637,0.0638406990960357
3KM2_A_3_to_152,2.2400508006198394,2.908571606057183,0.8093012886095774,0.7162423452700178,2.67441363084792,2.3040640430980543,0.818166753377814,0.7066957688983245,0.6425618595206185,0.9078912280254648,-0.140569574202154,0.6425618595206185,0.9078912280254648,-0.140569574202154,-0.518420174656745,-1.0491855358447617,-0.0524802237622417,-0.1623310313498807,1.2604120640520189,-0.2621514795165804,2.637150060492741,1.854445332897294,5.324351926538516,1.740642006495664
4OJA_A_4_to_151,2.2001208682254365,2.881545505319934,0.8251636911292752,0.755078871682854,2.6893838885217987,2.2624884194051575,0.8361765566947341,0.7539573759262238,-0.0464306017477129,-1.4189379995999345,-0.1444812221446012,-0.0464306017477129,-1.4189379995999345,-0.1444812221446012,-0.0779529237093392,1.456327657047259,-0.0836534197635134,0.7596156449007533,-0.7523397348656196,-0.244940225833915,5.26888714460386,0.7535415020253869,0.7324276121043848,3.033188561190246
3RZC_C_2_to_116,2.316786400122274,2.8302401114785374,0.5067675766491306,0.7056099102753114,2.775978110459577,2.4350135486443176,0.4920438482776212,0.7068935147431525,-0.0344447333484521,1.3730752226211391,-0.1946193229606174,-0.0344447333484521,1.3730752226211391,-0.1946193229606174,0.0345564921345382,-1.4490109311634818,-0.1167330619311299,-0.5262123281566486,1.0408783610019663,-0.0568248675473066,0.8933356186089222,0.9178446239276594,2.5762287137650777,1.4095170630862484
1HL5_A_1_to_152,2.1834173097230063,2.8907564355451827,0.8318688564249206,0.7835580347408957,2.679546128744003,2.2496919716354498,0.8444315346500655,0.7801692277897149,0.0165237715481552,-1.418550477924721,-0.1513325785213333,0.0165237715481552,-1.418550477924721,-0.1513325785213333,-0.1280984786982877,1.4229553828118555,-0.0734041849095841,0.8264492113811602,-0.6838240791498755,-0.2471972999294771,5.146842756127791,0.600513735740357,0.9346142284597552,3.475985340958053
6SSA_A_183_to_274,2.7109123493706626,2.867049720610478,0.2213051059177308,0.1571478242857446,2.8128717892000705,2.8637666083725533,0.2240054079661718,0.1123921929610536,0.0541473091801878,1.4015323807567588,-0.1602108095786334,0.0541473091801878,1.4015323807567588,-0.1602108095786334,0.1103882364554942,-1.4453728108205182,-0.0593019041192244,-0.1671242005542887,1.342283605033593,-0.1543786434932084,2.267145230894772,0.1537069474999829,5.618543308989793,1.4669215537642202
4K9E_L_3_to_109,2.3135390180290454,2.7873146688680297,0.4762831992567064,0.6941391609156237,2.7141099984120416,2.426105399820095,0.4756889208361308,0.7073788821819427,-0.0359319470802006,-1.3909872556509,-0.1761053517809727,-0.0359319470802006,-1.3909872556509,-0.1761053517809727,0.0279392314036652,1.3904906672046626,-0.1780808048948776,0.4366446114316449,-1.12019241218878,-0.1042213226036929,5.983508506404582,1.466394865830549,1.6371982096635271,0.9433233421126967
3R08_L_2_to_107,2.224459208396286,2.959261938118103,0.4946086874164956,0.807612419407218,2.6383435314015418,2.354162273692224,0.492428942446823,0.7620245653915518,0.1294472165805251,1.3634103322755309,-0.1611101903669514,0.1294472165805251,1.3634103322755309,-0.1611101903669514,-0.1057294156777588,-1.4632785622790792,-0.0194556962026766,-0.3599464808130144,1.20033665128941,-0.0838477351389697,0.817470744612215,0.9260946917439028,3.327629005489338,2.0559101105389908
2GY5_A_23_to_120,2.2745011230674304,3.021013807967639,0.2126258432922013,0.7699191147624649,2.404611335793735,2.4316969930392127,0.2120971151695733,0.673323283277984,0.1084429176843275,-1.4042852669853367,-0.125858082733723,0.1084429176843275,-1.4042852669853367,-0.125858082733723,-0.1458745592338746,1.4245073374175117,0.0109256985829184,0.3171759871038477,-1.2131496211011163,-0.1596666615799948,4.9138855524951905,1.1958121526037,2.0115408604171177,1.0674976441312347
2V37_A_6_to_98,2.11985501440835,2.630594345285436,1.1219568576635088,0.5176455752101886,2.6295120475555804,2.234785304516952,1.1406254525057125,0.4942760248453256,-0.0605310809655104,-1.3708710434924427,-0.1903049294638101,-0.0605310809655104,-1.3708710434924427,-0.1903049294638101,-0.3485172698902472,1.202630301214864,-0.1138512221826231,1.0567569726130377,-0.4853177218551954,-0.156051759933018,5.046963291077002,0.1242149780478463,2.2038811658691873,3.3800050420755348
